campaign_id,title,description,product,channel,target_region,start_date,end_date,owner_id,budget,status
4333,RespiraCare Provider Outreach Campaign 4333,Marketing campaign for RespiraCare through Provider Outreach,RespiraCare,Provider Outreach,Southeast,2025-05-22,2025-08-29,475,126366.88,active
4334,GlucoTrack Organic Search Campaign 4334,Marketing campaign for GlucoTrack through Organic Search,GlucoTrack,Organic Search,West,2024-09-10,2024-12-24,92,73005.6,completed
4335,VitalPath Email Campaign 4335,Marketing campaign for VitalPath through Email,VitalPath,Email,Southwest,2025-01-16,2025-04-08,239,5610.16,active
4336,RespiraCare SMS Campaign 4336,Marketing campaign for RespiraCare through SMS,RespiraCare,SMS,West,2024-10-20,2025-01-28,315,146922.89,completed
4337,CardioPlus Display Ads Campaign 4337,Marketing campaign for CardioPlus through Display Ads,CardioPlus,Display Ads,National,2024-08-19,2024-10-25,141,104907.36,completed
4338,OncoGuide Email Campaign 4338,Marketing campaign for OncoGuide through Email,OncoGuide,Email,Southeast,2024-09-24,2024-10-15,44,58671.07,planned
4339,VitalPath Paid Search Campaign 4339,Marketing campaign for VitalPath through Paid Search,VitalPath,Paid Search,Southwest,2025-10-08,2025-11-06,124,217184.85,active
4340,DermAssist Provider Outreach Campaign 4340,Marketing campaign for DermAssist through Provider Outreach,DermAssist,Provider Outreach,Northeast,2025-06-14,2025-07-26,127,138781.78,completed
4341,GlucoTrack Email Campaign 4341,Marketing campaign for GlucoTrack through Email,GlucoTrack,Email,Northeast,2026-03-10,2026-06-02,397,136587.02,planned
4342,NeuroWell Display Ads Campaign 4342,Marketing campaign for NeuroWell through Display Ads,NeuroWell,Display Ads,Southeast,2025-01-26,2025-05-24,112,72210.27,completed
4343,OncoGuide Display Ads Campaign 4343,Marketing campaign for OncoGuide through Display Ads,OncoGuide,Display Ads,West,2025-02-25,2025-05-08,11,124277.54,paused
4344,CareBridge SMS Campaign 4344,Marketing campaign for CareBridge through SMS,CareBridge,SMS,National,2024-06-11,2024-08-04,475,153213.78,completed
4345,RespiraCare SMS Campaign 4345,Marketing campaign for RespiraCare through SMS,RespiraCare,SMS,Midwest,2025-04-11,2025-07-23,470,240296.45,completed
4346,DermAssist Email Campaign 4346,Marketing campaign for DermAssist through Email,DermAssist,Email,Midwest,2025-08-05,2025-10-30,190,223084.98,active
4347,OncoGuide Content Marketing Campaign 4347,Marketing campaign for OncoGuide through Content Marketing,OncoGuide,Content Marketing,Northeast,2025-10-04,2026-01-06,199,178388.18,paused
4348,DermAssist Webinar Campaign 4348,Marketing campaign for DermAssist through Webinar,DermAssist,Webinar,West,2024-07-15,2024-09-05,264,224699.94,active
4349,OncoGuide SMS Campaign 4349,Marketing campaign for OncoGuide through SMS,OncoGuide,SMS,National,2025-08-15,2025-10-12,483,35352.42,completed
4350,CardioPlus Display Ads Campaign 4350,Marketing campaign for CardioPlus through Display Ads,CardioPlus,Display Ads,West,2024-08-06,2024-12-01,478,223872.36,active
4351,CareBridge SMS Campaign 4351,Marketing campaign for CareBridge through SMS,CareBridge,SMS,Northeast,2025-12-10,2026-03-31,39,26781.33,active
4352,DermAssist Display Ads Campaign 4352,Marketing campaign for DermAssist through Display Ads,DermAssist,Display Ads,Midwest,2024-06-28,2024-08-19,427,75962.86,completed
4353,NeuroWell Email Campaign 4353,Marketing campaign for NeuroWell through Email,NeuroWell,Email,National,2024-08-11,2024-09-01,412,198004.52,active
4354,RespiraCare Display Ads Campaign 4354,Marketing campaign for RespiraCare through Display Ads,RespiraCare,Display Ads,West,2025-04-20,2025-07-23,198,53012.85,active
4355,DermAssist Social Media Campaign 4355,Marketing campaign for DermAssist through Social Media,DermAssist,Social Media,Northeast,2024-12-06,2024-12-27,97,45558.81,active
4356,RespiraCare Email Campaign 4356,Marketing campaign for RespiraCare through Email,RespiraCare,Email,Southeast,2025-11-11,2025-12-31,450,184985.8,active
4357,RespiraCare Email Campaign 4357,Marketing campaign for RespiraCare through Email,RespiraCare,Email,Northeast,2025-12-08,2026-02-15,120,145241.01,active
4358,CardioPlus SMS Campaign 4358,Marketing campaign for CardioPlus through SMS,CardioPlus,SMS,National,2025-12-27,2026-04-11,46,180452.24,active
4359,DermAssist Content Marketing Campaign 4359,Marketing campaign for DermAssist through Content Marketing,DermAssist,Content Marketing,National,2025-01-17,2025-04-02,293,143341.22,planned
4360,RespiraCare Paid Search Campaign 4360,Marketing campaign for RespiraCare through Paid Search,RespiraCare,Paid Search,National,2024-11-22,2025-03-20,245,36664.98,active
4361,RespiraCare Provider Outreach Campaign 4361,Marketing campaign for RespiraCare through Provider Outreach,RespiraCare,Provider Outreach,West,2026-03-20,2026-04-22,167,5015.79,planned
4362,RespiraCare Social Media Campaign 4362,Marketing campaign for RespiraCare through Social Media,RespiraCare,Social Media,West,2025-12-15,2026-01-12,105,67710.57,completed
4363,NeuroWell Content Marketing Campaign 4363,Marketing campaign for NeuroWell through Content Marketing,NeuroWell,Content Marketing,West,2025-04-19,2025-05-11,104,192482.87,paused
4364,VitalPath Provider Outreach Campaign 4364,Marketing campaign for VitalPath through Provider Outreach,VitalPath,Provider Outreach,Northeast,2025-10-06,2025-11-11,457,138075.59,active
4365,OncoGuide Paid Search Campaign 4365,Marketing campaign for OncoGuide through Paid Search,OncoGuide,Paid Search,Southeast,2025-05-05,2025-06-18,149,192696.81,planned
4366,GlucoTrack Social Media Campaign 4366,Marketing campaign for GlucoTrack through Social Media,GlucoTrack,Social Media,Southeast,2025-12-09,2026-01-13,318,127117.7,planned
4367,RespiraCare Referral Campaign 4367,Marketing campaign for RespiraCare through Referral,RespiraCare,Referral,West,2024-06-28,2024-08-18,304,11489.34,planned
4368,GlucoTrack Content Marketing Campaign 4368,Marketing campaign for GlucoTrack through Content Marketing,GlucoTrack,Content Marketing,Southwest,2025-06-23,2025-09-14,331,96822.0,completed
4369,NeuroWell Paid Search Campaign 4369,Marketing campaign for NeuroWell through Paid Search,NeuroWell,Paid Search,Northeast,2026-01-06,2026-03-07,81,206651.89,planned
4370,NeuroWell Social Media Campaign 4370,Marketing campaign for NeuroWell through Social Media,NeuroWell,Social Media,West,2025-05-21,2025-06-23,36,82270.56,active
4371,OncoGuide Social Media Campaign 4371,Marketing campaign for OncoGuide through Social Media,OncoGuide,Social Media,National,2024-06-29,2024-09-07,492,190812.71,paused
4372,GlucoTrack Display Ads Campaign 4372,Marketing campaign for GlucoTrack through Display Ads,GlucoTrack,Display Ads,National,2025-05-02,2025-05-22,154,24013.81,active
4373,GlucoTrack Content Marketing Campaign 4373,Marketing campaign for GlucoTrack through Content Marketing,GlucoTrack,Content Marketing,West,2025-10-06,2025-12-29,462,31442.42,paused
4374,CardioPlus Paid Search Campaign 4374,Marketing campaign for CardioPlus through Paid Search,CardioPlus,Paid Search,Southeast,2024-11-29,2024-12-17,165,62076.9,active
4375,NeuroWell Webinar Campaign 4375,Marketing campaign for NeuroWell through Webinar,NeuroWell,Webinar,Midwest,2024-05-05,2024-08-24,455,238313.29,completed
4376,VitalPath Paid Search Campaign 4376,Marketing campaign for VitalPath through Paid Search,VitalPath,Paid Search,West,2025-03-17,2025-04-03,491,66257.14,paused
4377,CardioPlus Display Ads Campaign 4377,Marketing campaign for CardioPlus through Display Ads,CardioPlus,Display Ads,National,2025-12-06,2026-02-08,177,115084.14,active
4378,VitalPath Organic Search Campaign 4378,Marketing campaign for VitalPath through Organic Search,VitalPath,Organic Search,Southwest,2025-01-20,2025-05-04,441,58845.13,active
4379,NeuroWell Display Ads Campaign 4379,Marketing campaign for NeuroWell through Display Ads,NeuroWell,Display Ads,West,2024-07-17,2024-09-19,14,240041.21,planned
4380,CardioPlus SMS Campaign 4380,Marketing campaign for CardioPlus through SMS,CardioPlus,SMS,National,2024-06-28,2024-10-03,498,193324.17,paused
4381,NeuroWell Content Marketing Campaign 4381,Marketing campaign for NeuroWell through Content Marketing,NeuroWell,Content Marketing,Southeast,2026-02-04,2026-02-21,489,154176.72,planned
4382,VitalPath Email Campaign 4382,Marketing campaign for VitalPath through Email,VitalPath,Email,West,2025-03-13,2025-05-17,446,6375.07,completed
4383,CareBridge Provider Outreach Campaign 4383,Marketing campaign for CareBridge through Provider Outreach,CareBridge,Provider Outreach,Southeast,2025-02-24,2025-05-25,442,172545.46,active
4384,VitalPath Email Campaign 4384,Marketing campaign for VitalPath through Email,VitalPath,Email,Northeast,2025-12-03,2026-01-17,112,10231.71,completed
4385,CardioPlus Content Marketing Campaign 4385,Marketing campaign for CardioPlus through Content Marketing,CardioPlus,Content Marketing,Northeast,2025-05-28,2025-09-23,5,125382.92,completed
4386,CareBridge Social Media Campaign 4386,Marketing campaign for CareBridge through Social Media,CareBridge,Social Media,Southeast,2025-09-09,2025-09-29,287,64662.85,completed
4387,CareBridge SMS Campaign 4387,Marketing campaign for CareBridge through SMS,CareBridge,SMS,Southwest,2024-10-01,2024-10-18,410,222719.43,completed
4388,NeuroWell Content Marketing Campaign 4388,Marketing campaign for NeuroWell through Content Marketing,NeuroWell,Content Marketing,Southeast,2024-11-25,2025-03-08,278,219192.08,active
4389,CardioPlus Content Marketing Campaign 4389,Marketing campaign for CardioPlus through Content Marketing,CardioPlus,Content Marketing,Southeast,2025-04-16,2025-06-11,308,124743.21,completed
4390,OncoGuide SMS Campaign 4390,Marketing campaign for OncoGuide through SMS,OncoGuide,SMS,Midwest,2026-03-27,2026-06-18,430,138951.18,completed
4391,GlucoTrack Social Media Campaign 4391,Marketing campaign for GlucoTrack through Social Media,GlucoTrack,Social Media,Northeast,2025-01-19,2025-03-14,446,156190.91,paused
4392,NeuroWell Webinar Campaign 4392,Marketing campaign for NeuroWell through Webinar,NeuroWell,Webinar,Southeast,2025-12-15,2026-01-01,494,131286.92,active
4393,NeuroWell Referral Campaign 4393,Marketing campaign for NeuroWell through Referral,NeuroWell,Referral,Southeast,2025-03-16,2025-06-01,278,178477.37,paused
4394,NeuroWell Organic Search Campaign 4394,Marketing campaign for NeuroWell through Organic Search,NeuroWell,Organic Search,West,2026-02-28,2026-05-25,431,238353.33,planned
4395,NeuroWell Provider Outreach Campaign 4395,Marketing campaign for NeuroWell through Provider Outreach,NeuroWell,Provider Outreach,Midwest,2024-05-12,2024-06-28,356,66068.03,completed
4396,RespiraCare Referral Campaign 4396,Marketing campaign for RespiraCare through Referral,RespiraCare,Referral,Southwest,2025-03-04,2025-05-10,461,109389.72,completed
4397,VitalPath Paid Search Campaign 4397,Marketing campaign for VitalPath through Paid Search,VitalPath,Paid Search,Southwest,2024-07-02,2024-09-04,119,35176.55,active
4398,DermAssist Organic Search Campaign 4398,Marketing campaign for DermAssist through Organic Search,DermAssist,Organic Search,Southwest,2024-07-08,2024-09-18,171,145046.59,paused
4399,DermAssist Referral Campaign 4399,Marketing campaign for DermAssist through Referral,DermAssist,Referral,West,2024-05-16,2024-06-14,134,77571.68,planned
4400,RespiraCare Webinar Campaign 4400,Marketing campaign for RespiraCare through Webinar,RespiraCare,Webinar,Midwest,2024-07-12,2024-10-29,398,200415.51,paused
4401,RespiraCare Social Media Campaign 4401,Marketing campaign for RespiraCare through Social Media,RespiraCare,Social Media,Northeast,2024-09-02,2024-11-24,58,176652.74,planned
4402,GlucoTrack Paid Search Campaign 4402,Marketing campaign for GlucoTrack through Paid Search,GlucoTrack,Paid Search,Northeast,2025-03-05,2025-05-26,196,78808.19,active
4403,GlucoTrack Referral Campaign 4403,Marketing campaign for GlucoTrack through Referral,GlucoTrack,Referral,Southwest,2026-02-28,2026-05-01,39,153070.24,planned
4404,DermAssist Webinar Campaign 4404,Marketing campaign for DermAssist through Webinar,DermAssist,Webinar,Midwest,2025-12-16,2026-02-10,175,96633.71,completed
4405,NeuroWell Provider Outreach Campaign 4405,Marketing campaign for NeuroWell through Provider Outreach,NeuroWell,Provider Outreach,Midwest,2024-08-31,2024-12-17,204,128119.62,active
4406,RespiraCare Email Campaign 4406,Marketing campaign for RespiraCare through Email,RespiraCare,Email,National,2025-05-10,2025-07-20,46,52005.94,completed
4407,RespiraCare SMS Campaign 4407,Marketing campaign for RespiraCare through SMS,RespiraCare,SMS,Midwest,2025-08-21,2025-11-30,162,212357.1,paused
4408,CardioPlus Social Media Campaign 4408,Marketing campaign for CardioPlus through Social Media,CardioPlus,Social Media,Northeast,2025-12-20,2026-02-26,15,248141.63,planned
4409,OncoGuide Organic Search Campaign 4409,Marketing campaign for OncoGuide through Organic Search,OncoGuide,Organic Search,Southeast,2025-07-28,2025-10-02,330,125646.13,active
4410,VitalPath Webinar Campaign 4410,Marketing campaign for VitalPath through Webinar,VitalPath,Webinar,National,2025-05-28,2025-07-29,410,172686.29,planned
4411,VitalPath Social Media Campaign 4411,Marketing campaign for VitalPath through Social Media,VitalPath,Social Media,West,2025-09-05,2025-12-21,495,99472.98,active
4412,CardioPlus Content Marketing Campaign 4412,Marketing campaign for CardioPlus through Content Marketing,CardioPlus,Content Marketing,National,2025-06-07,2025-08-07,337,83236.49,paused
4413,NeuroWell Webinar Campaign 4413,Marketing campaign for NeuroWell through Webinar,NeuroWell,Webinar,National,2024-05-04,2024-08-27,300,10256.04,planned
4414,DermAssist Email Campaign 4414,Marketing campaign for DermAssist through Email,DermAssist,Email,Northeast,2025-02-27,2025-06-08,471,137268.16,active
4415,RespiraCare Email Campaign 4415,Marketing campaign for RespiraCare through Email,RespiraCare,Email,West,2025-03-03,2025-06-27,355,62415.38,completed
4416,VitalPath Display Ads Campaign 4416,Marketing campaign for VitalPath through Display Ads,VitalPath,Display Ads,National,2025-06-27,2025-08-14,97,11379.76,paused
4417,DermAssist Content Marketing Campaign 4417,Marketing campaign for DermAssist through Content Marketing,DermAssist,Content Marketing,National,2024-08-29,2024-12-24,250,85839.85,planned
4418,DermAssist Webinar Campaign 4418,Marketing campaign for DermAssist through Webinar,DermAssist,Webinar,National,2024-12-10,2025-04-06,93,73415.71,paused
4419,RespiraCare Organic Search Campaign 4419,Marketing campaign for RespiraCare through Organic Search,RespiraCare,Organic Search,National,2025-03-15,2025-06-10,169,209320.79,paused
4420,DermAssist Provider Outreach Campaign 4420,Marketing campaign for DermAssist through Provider Outreach,DermAssist,Provider Outreach,Midwest,2026-01-31,2026-05-14,358,35216.36,active
4421,CardioPlus Paid Search Campaign 4421,Marketing campaign for CardioPlus through Paid Search,CardioPlus,Paid Search,National,2025-05-11,2025-05-25,496,105481.79,planned
4422,RespiraCare Webinar Campaign 4422,Marketing campaign for RespiraCare through Webinar,RespiraCare,Webinar,National,2025-09-03,2025-11-13,105,116856.45,completed
4423,OncoGuide Social Media Campaign 4423,Marketing campaign for OncoGuide through Social Media,OncoGuide,Social Media,Northeast,2025-10-10,2026-01-28,164,80321.99,paused
4424,NeuroWell Organic Search Campaign 4424,Marketing campaign for NeuroWell through Organic Search,NeuroWell,Organic Search,National,2025-10-22,2025-12-02,283,107372.96,paused
4425,CardioPlus Email Campaign 4425,Marketing campaign for CardioPlus through Email,CardioPlus,Email,Northeast,2025-10-27,2025-11-21,352,25352.87,paused
